,L1_attention-mean_word-mean_norm,L2_attention-mean_word-mean_norm,L3_attention-mean_word-mean_norm,L4_attention-mean_word-mean_norm,L5_attention-mean_word-mean_norm,L6_attention-mean_word-mean_norm,L7_attention-mean_word-mean_norm,L8_attention-mean_word-mean_norm,L9_attention-mean_word-mean_norm,L10_attention-mean_word-mean_norm,L11_attention-mean_word-mean_norm,L12_attention-mean_word-mean_norm,L13_attention-mean_word-mean_norm,L14_attention-mean_word-mean_norm,L15_attention-mean_word-mean_norm,L16_attention-mean_word-mean_norm,L17_attention-mean_word-mean_norm,L18_attention-mean_word-mean_norm,L19_attention-mean_word-mean_norm,L20_attention-mean_word-mean_norm,L21_attention-mean_word-mean_norm,L22_attention-mean_word-mean_norm,L23_attention-mean_word-mean_norm,L24_attention-mean_word-mean_norm,L25_attention-mean_word-mean_norm,L26_attention-mean_word-mean_norm,L27_attention-mean_word-mean_norm,L28_attention-mean_word-mean_norm,L29_attention-mean_word-mean_norm,L30_attention-mean_word-mean_norm,L31_attention-mean_word-mean_norm,L32_attention-mean_word-mean_norm,L33_attention-mean_word-mean_norm,L34_attention-mean_word-mean_norm,L35_attention-mean_word-mean_norm,L36_attention-mean_word-mean_norm,L37_attention-mean_word-mean_norm,L38_attention-mean_word-mean_norm,L39_attention-mean_word-mean_norm,L40_attention-mean_word-mean_norm,L41_attention-mean_word-mean_norm,L42_attention-mean_word-mean_norm,L43_attention-mean_word-mean_norm,L44_attention-mean_word-mean_norm,L45_attention-mean_word-mean_norm,L46_attention-mean_word-mean_norm,L47_attention-mean_word-mean_norm,L48_attention-mean_word-mean_norm
albert-base-v1-True,0.7437156050141984,0.7570754268307092,0.7454407408566914,0.7498190803302772,0.7447910619854016,0.752626151441285,0.7534158016833605,0.7539431487601242,0.7552405969697099,0.7574479913902161,0.7596848625304312,0.757670969563241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
allenai-longformer-scico-True,-0.18470578816726654,-0.17985653745911337,-0.1831858737662036,-0.18463341129102542,-0.18152120561265847,-0.181159321231453,-0.18369251189989122,-0.18369251189989122,-0.18304112001372141,-0.18376488877613234,-0.18774561696939238,-0.18948266199917857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xlnet-base-cased-True,0.697303566946457,0.7166515038763653,0.6815762534933258,0.6288975484789919,0.6444982002323058,0.6490174814144503,0.6398111370537024,0.6718903074845622,0.6325752737667452,0.6344461806201201,0.6294703659083263,0.5594864643165417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distilbert-base-multilingual-cased-True,0.7418620056756938,0.6955356734121191,0.7352463317269932,0.7214944485793872,0.7458037938274165,0.757327862302858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google-rembert-True,0.6770199714585883,0.6236494047479134,0.6428464680270394,0.5377586283634688,0.5021967379325202,0.4014389652913484,0.45395957478531285,0.5202425259790291,0.5980992070300406,0.5703703514114901,0.6197287635307926,0.6547165949589245,0.6620876392916767,0.7055540954100904,0.6547137238582242,0.7008812416362508,0.6908379523630969,0.720786637170348,0.7052643876440264,0.6637321906580026,0.692181690919217,0.6612774664972625,0.6288895528829771,0.6940114533448172,0.56558738392114,0.5239072756552012,0.41145545040202913,0.3500668380820553,0.34000103225457246,0.38249940689824025,0.3371613086638566,0.39585098468550456,,,,,,,,,,,,,,,,
xlm-roberta-large-True,0.6962587525743787,0.6916546119137353,0.7024140841614152,0.47203824108840065,0.515359181088331,0.5707756644167563,0.5149583775981414,0.5095747613923695,0.6664691825821056,0.5909128813847784,0.6634541275362938,0.5310807441535513,0.600540536880992,0.49266491297129,0.5199046257036513,0.516071039069168,0.6275747346431985,0.6438614376687236,0.6271176823358879,0.6369785598193491,0.6249346728278409,0.5307837031937465,0.6977109912417712,0.6743349557663876,,,,,,,,,,,,,,,,,,,,,,,,
microsoft-deberta-xlarge-True,0.7316275764151949,0.7159939414299112,0.6925044342712529,0.6972339350141981,0.6980196463032727,0.676236906375568,0.6666969984984341,0.6646108173184224,0.640895768679296,0.6436669465666948,0.6476762597556157,0.634462902573608,0.6382017266497942,0.6077997930814364,0.6284561206428654,0.5982686495611697,0.6419316517355678,0.6155769313637494,0.6153019548267504,0.6318970422522144,0.6327806922723305,0.6498524380236619,0.5916153401940921,0.5536544793724851,0.6079651004251755,0.6653718862778447,0.6503361625729196,0.6354071983062294,0.6749041205119426,0.6252575408334882,0.6058131600833316,0.6103182906408551,0.589519103848921,0.6035724806049478,0.6037908154569926,0.5852974245053387,0.5835544970624683,0.5754846858544611,0.5935844604432972,0.5844408620493466,0.6181017282146147,0.6168886185593323,0.5966052407342366,0.5986640428085415,0.6302550357480013,0.6503026302818112,0.5879753426573664,0.6752392561509799
google-reformer-crime-and-punishment-True,0.5477341466363628,0.31228921363231993,0.2602598899129885,0.36092809215267624,0.24861110189306787,0.3622319045905276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distilbert-base-uncased-True,0.7960457588866314,0.7127593134422081,0.757603214684183,0.7431156708381184,0.7446105548955924,0.6249700938962576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bert-base-uncased-True,0.820675918673916,0.6829265066983888,0.7238113095941211,0.7242540214297458,0.7575502195606149,0.7288006592696603,0.7289180769140874,0.6853729573630807,0.6696271440928543,0.7227613909206776,0.6380934463525526,0.64216509227802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facebook-bart-base-True,0.7334564759760819,0.7269905231283589,0.7182558380061942,0.6656927154224298,0.6649908648326827,0.7090175308128918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albert-xlarge-v2-True,0.7970297572553178,0.7132215997752981,0.7283341467979941,0.6982720295079654,0.7092504335361941,0.6943532062017141,0.7040259965560786,0.6796464373019954,0.6849291512935295,0.6754470323029756,0.663774570655768,0.6725373439827829,0.6602664790785486,0.662968731652236,0.6554573590115329,0.6667982566868926,0.6506858165986834,0.6426898680102143,0.626622715311011,0.6166055669538103,0.6191393793299814,0.6022328372542255,0.587414016433296,0.4817647829257949,,,,,,,,,,,,,,,,,,,,,,,,
openai-gpt-True,0.5687385574533051,0.5484256769047244,0.508445473141033,0.496346000731488,0.5124072969032593,0.5124961527594515,0.5369805401461043,0.5827831814880825,0.5673657562526822,0.5636569694019589,0.5537143979941758,0.5339945493605374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
allenai-longformer-large-4096-finetuned-triviaqa-True,-0.18376488877613234,-0.18043555246904208,-0.18043555246904208,-0.18622570256832943,-0.18412677315733778,-0.18463341129102542,-0.18622570256832943,-0.18434390378606105,-0.17884326119173807,-0.1867323407020171,-0.18542955692967744,-0.19042356139031277,-0.18036317559280102,-0.18152120561265847,-0.1885417626080444,-0.1903511845140717,-0.18977216950414294,-0.18912077761797313,-0.1895550388754197,-0.1886141394842855,-0.19085782264775933,-0.18347538127116797,-0.18535718005343635,-0.18622570256832943,,,,,,,,,,,,,,,,,,,,,,,,
facebook-muppet-roberta-base-True,0.7327739485384217,0.7118140728109346,0.6701794308314375,0.6458206040648987,0.6461278081091001,0.6235614407496824,0.5800545900684557,0.6268959005210354,0.5540743181477485,0.6189817773732806,0.6166263158833569,0.6778756105858705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google-bigbird-roberta-large-True,0.7609697102250798,0.6038261478899856,0.6959961183651024,0.7519110767818783,0.7246343070858199,0.6651284914379323,0.5751254102922108,0.5578480152997872,0.5218646371909071,0.5863154572185011,0.554889153543537,0.587401858482071,0.6262498025285574,0.5383207744676028,0.5406052252876193,0.5727407202795758,0.5867750507111251,0.6163926074790842,0.5942636535082078,0.6286345680052675,0.604465785689998,0.605969293631247,0.581507565390263,0.5968317191930074,,,,,,,,,,,,,,,,,,,,,,,,
