,L1_attention-max_word-max_norm,L2_attention-max_word-max_norm,L3_attention-max_word-max_norm,L4_attention-max_word-max_norm,L5_attention-max_word-max_norm,L6_attention-max_word-max_norm,L7_attention-max_word-max_norm,L8_attention-max_word-max_norm,L9_attention-max_word-max_norm,L10_attention-max_word-max_norm,L11_attention-max_word-max_norm,L12_attention-max_word-max_norm,L13_attention-max_word-max_norm,L14_attention-max_word-max_norm,L15_attention-max_word-max_norm,L16_attention-max_word-max_norm,L17_attention-max_word-max_norm,L18_attention-max_word-max_norm,L19_attention-max_word-max_norm,L20_attention-max_word-max_norm,L21_attention-max_word-max_norm,L22_attention-max_word-max_norm,L23_attention-max_word-max_norm,L24_attention-max_word-max_norm,L25_attention-max_word-max_norm,L26_attention-max_word-max_norm,L27_attention-max_word-max_norm,L28_attention-max_word-max_norm,L29_attention-max_word-max_norm,L30_attention-max_word-max_norm,L31_attention-max_word-max_norm,L32_attention-max_word-max_norm,L33_attention-max_word-max_norm,L34_attention-max_word-max_norm,L35_attention-max_word-max_norm,L36_attention-max_word-max_norm,L37_attention-max_word-max_norm,L38_attention-max_word-max_norm,L39_attention-max_word-max_norm,L40_attention-max_word-max_norm,L41_attention-max_word-max_norm,L42_attention-max_word-max_norm,L43_attention-max_word-max_norm,L44_attention-max_word-max_norm,L45_attention-max_word-max_norm,L46_attention-max_word-max_norm,L47_attention-max_word-max_norm,L48_attention-max_word-max_norm
task_3_allenai-longformer-large-4096-finetuned-triviaqa-True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_3_albert-base-v2-True,0.3469435484425323,0.30201098271225374,0.31098276185434165,0.30556260900860965,0.3137217103991311,0.3102719183319096,0.3061949888513715,0.31310982760826916,0.30069369239960414,0.2965009027243618,0.28037232814399193,0.322609909430604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_3_albert-xlarge-v2-True,0.34838788823415057,0.3181186301079115,0.3157704328694148,0.2998542313914552,0.31656691398251396,0.30837394929443945,0.2902284147278643,0.2958373727822484,0.28002767925457295,0.28485551349222665,0.2833528076964656,0.27820925345924336,0.2799501740553293,0.2632114395020705,0.2620322791045845,0.2496634351806777,0.24709245555711318,0.2332680249318753,0.22711297885717513,0.21524736928570756,0.19956060856185345,0.21567759459592273,0.23398571879383726,0.2518227047564442,,,,,,,,,,,,,,,,,,,,,,,,
task_3_microsoft-deberta-v2-xlarge-True,0.2968172028658466,0.2884777504001841,0.16549659997086047,0.2493564093063196,0.22926965643111993,0.2457758095289923,0.21860049283364485,0.22994790853197003,0.25210408799222483,0.24631571984968648,0.23612237575485837,0.18596204328317953,0.18949083618157367,0.2371810658074217,0.19637767114287488,0.21758738931298757,0.2504182513794484,0.23318580908088687,0.22521578776326018,0.23812600939874687,0.22907816112018017,0.23249156488904457,0.21040643211868626,0.3270757636965217,,,,,,,,,,,,,,,,,,,,,,,,
task_3_microsoft-deberta-large-True,0.3228451836274819,0.26441649561533964,0.23208288616678288,0.25444940839472796,0.26397179149247363,0.2366764736314779,0.2485014210883373,0.2458873319074448,0.23761111242264216,0.23773140883714836,0.21531484334765263,0.24629689515145264,0.25713717771845357,0.22658101466308694,0.24474125188735926,0.22604136952521103,0.20014963425253585,0.23332498357809628,0.2532500298913143,0.21371951369890907,0.2167629798741613,0.3055994816289579,0.30678058085301657,0.25284253107382265,,,,,,,,,,,,,,,,,,,,,,,,
task_3_xlnet-base-cased-True,0.3472157317047082,0.3425481247086894,0.29582998129790494,0.268668570163645,0.2790467437685216,0.3388520714305475,0.33470500514765145,0.2998995269377134,0.2684517165682755,0.30086977313173524,0.26855351603920286,0.2750950850385738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_3_bert-large-uncased-True,0.31822484432847886,0.24882033942449566,0.22940913437016874,0.3757414440721377,0.24855331967476915,0.247779317060044,0.23867801100204555,0.21296983925523497,0.22163416913598877,0.3732852933391233,0.3475332100411563,0.3122625358276119,0.34076352871040416,0.27496373686121567,0.24372076003599993,0.21268615614664257,0.2218875740731472,0.22116377214231372,0.22665751966032396,0.20745707362416752,0.21099387120044147,0.21832407567669626,0.22034147219854142,0.1894670058862196,,,,,,,,,,,,,,,,,,,,,,,,
task_3_google-rembert-True,0.2746631665234633,0.29911070898024245,0.22954163379879916,0.2093374099604054,0.20586183324903676,0.15831572589898196,0.19955393738716054,0.2239822195667952,0.3642505194258503,0.3381059582752114,0.30235683087415205,0.35137007276814886,0.29488529495459037,0.23579680934978137,0.2540197763977723,0.27391832650179654,0.31464238361503993,0.3013874735298065,0.23371722753712154,0.2710703659294448,0.26002904277901673,0.2835935763103188,0.2655207489383802,0.2991291788511852,0.23345779982590237,0.2440772823975484,0.2189453947490908,0.17773613959145254,0.1887794172050098,0.16624579117123592,0.19631119218446386,0.1986514630653829,,,,,,,,,,,,,,,,
task_3_albert-large-v2-True,0.35693295230192656,0.30518039690196636,0.29712651603603374,0.30347737235580446,0.31071499937661184,0.31238814535638465,0.3212823707063407,0.3081710330540791,0.3166206297044296,0.31487030827103535,0.30196634860095534,0.3084359179181411,0.312150952264409,0.31761655546762396,0.300368186592717,0.31403759767257106,0.3002323092151753,0.3029447602295646,0.2893186398105721,0.28360102725794617,0.2797251027737256,0.27288953159437246,0.2991367900981753,0.3052726117973001,,,,,,,,,,,,,,,,,,,,,,,,
task_3_albert-xxlarge-v2-True,0.34643700824996565,0.2744101781131084,0.28462548699373064,0.27877746119091457,0.2706188472156453,0.2754898460013237,0.27886469594406277,0.26377763034304325,0.26000849015972005,0.2494370018118354,0.24714637136739176,0.2337653826319267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_3_xlnet-large-cased-True,0.3307489667692793,0.3384212059044125,0.34533748020975985,0.3129330416504109,0.244171242063407,0.27928116397879543,0.22894161053104936,0.279460051664818,0.27444941669877976,0.2472503341936993,0.25966061390217493,0.27148228223976095,0.26096716735893283,0.29219060721338214,0.24594798396459766,0.29178040766121993,0.33682554242810075,0.3412955609234001,0.29279637953431226,0.2831995982075809,0.3080678967642149,0.21614170721429446,0.2339483929385794,0.28973969409925576,,,,,,,,,,,,,,,,,,,,,,,,
task_3_albert-base-v1-True,0.3480638183756921,0.32674075757982585,0.31232321199482516,0.291356742848249,0.2996132992768254,0.2954872497038918,0.2937013793142388,0.28884062013628614,0.29231956530666087,0.2889860371552919,0.27997499107215323,0.2685800268326031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_3_distilbert-base-uncased-True,0.34210090938106386,0.3728414002879027,0.24612163859674402,0.2694423150645587,0.21404909438974154,0.20638019142330924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_3_bert-base-cased-True,0.298664716478355,0.3604340140965789,0.37489018515334166,0.34520516645325916,0.25069601873267017,0.32102884434413004,0.3453346905107645,0.22252267203056741,0.22126832745884792,0.1979681941204247,0.2354952893354904,0.2999869031247502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_3_xlm-roberta-base-True,0.3428988280432987,0.3541650790337411,0.3685507789614812,0.3202173306494911,0.2645269269614019,0.2596725112705717,0.27142079428547516,0.2621411424950772,0.23497335609668504,0.2445007192241218,0.2310370702128302,0.28525712730990305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_3_facebook-muppet-roberta-large-True,0.2295775101467031,0.3205906646877443,0.3212594096787027,0.34121563499183366,0.26447922166968124,0.19611363492471307,0.3208533963060347,0.24155140761625143,0.30196096805699735,0.24765294458086531,0.2959853913739011,0.24158548704918134,0.30060615574860483,0.17312318230564902,0.18635112030204845,0.21810068193093485,0.18605412907085117,0.19182011405183838,0.19869187661938834,0.26133021160157593,0.2999552444540731,0.283525026008686,0.2404119792579509,0.2665550356714364,,,,,,,,,,,,,,,,,,,,,,,,
task_3_allenai-longformer-base-4096-True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_3_allenai-longformer-scico-True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_3_google-reformer-crime-and-punishment-True,0.29604316908979117,0.06363333396224244,0.08258143062876852,0.04988155125803479,0.08713831952265283,0.04739464049711783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_3_google-bigbird-roberta-large-True,0.23381067074633138,0.3468081349591478,0.3462964265750649,0.3637353687669786,0.2803329661895528,0.21893224208347303,0.34389195897223945,0.2656458660211076,0.2532089797054899,0.26727723297901684,0.33052935128545596,0.2662144381422718,0.3113228720536719,0.20312347319270677,0.22603653582168948,0.26851100263587924,0.2647150645609391,0.22097887391620444,0.23977023197680702,0.28576086805740475,0.2623240551586088,0.26682046978534707,0.22446402574534188,0.27155500525160475,,,,,,,,,,,,,,,,,,,,,,,,
