,L1_attention-mean_word-mean_norm,L2_attention-mean_word-mean_norm,L3_attention-mean_word-mean_norm,L4_attention-mean_word-mean_norm,L5_attention-mean_word-mean_norm,L6_attention-mean_word-mean_norm,L7_attention-mean_word-mean_norm,L8_attention-mean_word-mean_norm,L9_attention-mean_word-mean_norm,L10_attention-mean_word-mean_norm,L11_attention-mean_word-mean_norm,L12_attention-mean_word-mean_norm,L13_attention-mean_word-mean_norm,L14_attention-mean_word-mean_norm,L15_attention-mean_word-mean_norm,L16_attention-mean_word-mean_norm,L17_attention-mean_word-mean_norm,L18_attention-mean_word-mean_norm,L19_attention-mean_word-mean_norm,L20_attention-mean_word-mean_norm,L21_attention-mean_word-mean_norm,L22_attention-mean_word-mean_norm,L23_attention-mean_word-mean_norm,L24_attention-mean_word-mean_norm,L25_attention-mean_word-mean_norm,L26_attention-mean_word-mean_norm,L27_attention-mean_word-mean_norm,L28_attention-mean_word-mean_norm,L29_attention-mean_word-mean_norm,L30_attention-mean_word-mean_norm,L31_attention-mean_word-mean_norm,L32_attention-mean_word-mean_norm,L33_attention-mean_word-mean_norm,L34_attention-mean_word-mean_norm,L35_attention-mean_word-mean_norm,L36_attention-mean_word-mean_norm,L37_attention-mean_word-mean_norm,L38_attention-mean_word-mean_norm,L39_attention-mean_word-mean_norm,L40_attention-mean_word-mean_norm,L41_attention-mean_word-mean_norm,L42_attention-mean_word-mean_norm,L43_attention-mean_word-mean_norm,L44_attention-mean_word-mean_norm,L45_attention-mean_word-mean_norm,L46_attention-mean_word-mean_norm,L47_attention-mean_word-mean_norm,L48_attention-mean_word-mean_norm
task_2_bert-base-cased-True,0.687400720833474,0.3638638368238625,0.46206745316999653,0.46758311164541466,0.4434539599716236,0.4930490856973437,0.5277844233832106,0.34652283639548154,0.41437926058065455,0.5191869848328681,0.5217831213289464,0.6084592784162971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_2_bert-large-uncased-True,0.7150101893901548,0.35657850195491625,0.08747597521532981,0.15413156254769125,0.1894928862689691,0.23847797136653764,0.21822022268074973,0.30410120529826995,0.30063697198203504,0.33835362574509814,0.3595986558048829,0.3943623204056027,0.46400126619881105,0.562610653835469,0.47548901063286575,0.39640830769995467,0.4346330001678499,0.44818012731418844,0.43262694333096463,0.43435448824348627,0.4293890049481255,0.3366046086717861,0.2970898635929751,0.29581660280447286,,,,,,,,,,,,,,,,,,,,,,,,
task_2_xlm-roberta-large-True,0.5002132023162214,0.4551226318981091,0.5093415100337761,0.2076633235221355,0.24683040584272964,0.3133267455861627,0.35088055457982925,0.3035895378528649,0.5306884632425227,0.42218338826018065,0.5250139250296648,0.38768219318799807,0.4958624182898171,0.4443090632615673,0.39733380366351784,0.3457389118440044,0.4508977407105035,0.42412476480243483,0.40567603440525973,0.43544325046332566,0.4672003296250325,0.3202389863377281,0.5204129332889402,0.4289814507215152,,,,,,,,,,,,,,,,,,,,,,,,
task_2_distilbert-base-uncased-True,0.6775900722324348,0.48632279104047627,0.5682916154110085,0.4773486500707054,0.6097510169747319,0.4247373838324019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_2_allenai-longformer-scico-True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_2_bert-large-cased-True,0.6707315208430613,0.4686832317678492,0.2571941649234238,0.3184864808236181,0.2877322024656877,0.23803121797877466,0.3111355113026131,0.32403579353441675,0.3664249150376058,0.34537468695546747,0.37692513354881885,0.4472944727934875,0.41529886479303724,0.44838315879903096,0.5230578802151945,0.38515597264847595,0.4141873366159792,0.4292818548246612,0.40968691681525654,0.527775436097751,0.5282199112824091,0.51595766328197,0.46847451602272866,0.50477299464824,,,,,,,,,,,,,,,,,,,,,,,,
task_2_bert-base-uncased-True,0.7295854885589678,0.42075804595710253,0.5140430358591643,0.466580130881891,0.5455249814546523,0.4919272945686705,0.43721554021820036,0.38550122533942627,0.44754577856443656,0.6021835705248287,0.5110926172505785,0.4686538970700188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_2_google-rembert-True,0.5111165205047161,0.34935750878096494,0.49616667860131336,0.2592307316103969,0.26443976608194036,0.11623392837026635,0.1956383027579216,0.3401012636586129,0.37477653394528887,0.3029560754300486,0.429588105898892,0.4581963664545341,0.4831369708554042,0.5024102315722254,0.4325510886607846,0.4791613804907534,0.4786442421095559,0.5796600335645286,0.47436159802837863,0.45321627955999133,0.4958364134768321,0.4651241136676977,0.46606008884513733,0.554664968593371,0.3896059984320032,0.3239238401896137,0.18485712431580328,0.11132363832645828,0.1079134645321563,0.1674096654422679,0.09857077099446293,0.12170323000382403,,,,,,,,,,,,,,,,
task_2_roberta-base-True,0.5474215266169942,0.5524742385557476,0.5267042774056725,0.45121191347637435,0.4265280553957042,0.39528908181283234,0.35329713040006144,0.4297612124205808,0.3558909817642935,0.3106645964485997,0.32750871760038414,0.4236022745182253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_2_facebook-muppet-roberta-base-True,0.5536325734349296,0.5451480353418114,0.5052418555159576,0.43452134760399186,0.3968860200615219,0.384443781345945,0.37394306454763976,0.4166163854736624,0.3253171196691515,0.334668937761027,0.4228293313839205,0.40906730644484324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_2_gpt2-medium-True,0.273808832298186,0.30440743932937314,0.36257736604879737,0.4341023050813351,0.4242840208405203,0.4077163094695338,0.40495093385591047,0.38875787112707516,0.3886368174552584,0.30677912526493695,0.3519752901409985,0.3320797536187116,0.3283527156507775,0.3185815721970143,0.31603275870583636,0.3251046717973423,0.3105140823697699,0.3160543199479952,0.33322116372814525,0.2978376233647875,0.30517654813054956,0.33800340978069054,0.31345711896699074,0.29472304856863274,,,,,,,,,,,,,,,,,,,,,,,,
task_2_openai-gpt-True,0.34168478703300675,0.33765149128854327,0.3214903510339978,0.32279699922767296,0.33416040253655543,0.33698089905488093,0.3179010918793125,0.4117252286055407,0.35727998528692484,0.3569768277249063,0.34931562585182285,0.34778992031134315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_2_albert-xlarge-v2-True,0.6598370553898982,0.43176840993605514,0.5805556179770139,0.46012176229425206,0.4935234796935824,0.47372183000571894,0.4514907383364174,0.42649541584823364,0.437946723343775,0.42427596036778903,0.40969901671606285,0.4260015650892869,0.42308521771236135,0.4241081379571125,0.42856380724977167,0.45148729031101964,0.44924081959061435,0.45116469043095453,0.4682717946410978,0.4511754600649453,0.4675971953422302,0.4598017408160025,0.4785774198406772,0.4092988679925266,,,,,,,,,,,,,,,,,,,,,,,,
task_2_xlnet-base-cased-True,0.5028241789443957,0.5209341596270243,0.48777906170077806,0.43852880545414935,0.45083983547227635,0.45666114773015254,0.4493612653315724,0.475003431978863,0.4360121725975082,0.4394257210147831,0.48324528626859314,0.4171974785262822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_2_google-reformer-crime-and-punishment-True,0.09537966454496259,-0.07734194894151657,-0.1329956639863181,-0.03125682619882197,-0.07978144572446859,-0.023925320458740126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_2_microsoft-deberta-large-True,0.5334467459614779,0.4828652034165159,0.4593659159819778,0.4928616251705925,0.4681164944115901,0.4535141949758662,0.44556984769806457,0.4196393985520241,0.3791034465230102,0.37031202431628363,0.3957146479444653,0.3671501568545654,0.39248554366382443,0.3534216433181193,0.40963696197494426,0.37563542974704267,0.36686652863703717,0.3884697678813968,0.3870853091778097,0.3638005832836431,0.409905039871938,0.4337982967469087,0.4482144229135979,0.4771377833548487,,,,,,,,,,,,,,,,,,,,,,,,
task_2_mwesner-reformer-clm-True,-0.04828095481624414,-0.053941918553427656,-0.07498783877779476,-0.035227382417707995,-0.13399671078809802,-0.027072937763245843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_2_albert-base-v1-True,0.5796972356257449,0.5738826186426776,0.5434461019839425,0.5627643025694566,0.5466142419212543,0.5445338506291892,0.5367950789746787,0.5379603514083665,0.5472837299520147,0.5619684046513703,0.5860229817278002,0.5980062994226445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_2_distilbert-base-multilingual-cased-True,0.6197870011994887,0.48502067684574335,0.6220506694911029,0.5890240673988506,0.6204171533366204,0.5875767279964287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_2_squeezebert-squeezebert-uncased-True,0.5493367133913777,0.594270990531765,0.5891697054059969,0.5947916180672203,0.5288699783073887,0.5465946496851173,0.43583639544560204,0.47988259939453576,0.47960268451439153,0.4895859946722463,0.5314652390105558,0.5491169528266177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_2_allenai-longformer-base-4096-True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_2_albert-base-v2-True,0.6032664061598614,0.6011931228161577,0.5578989968386913,0.557491125542144,0.5376888086014775,0.5289543046833891,0.5304820833228794,0.5342644026267813,0.5449700154338826,0.5773190320202131,0.6207299977868106,0.6274944028231798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_2_distilbert-base-cased-True,0.6323835058383154,0.5424433769328115,0.5667088318733575,0.5303781234559773,0.5539484929803027,0.5502267551863432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_2_microsoft-deberta-base-True,0.5271464868129165,0.46903971089999685,0.4596601015054814,0.41595667335231495,0.4149660613675948,0.4123005844062444,0.43731878397300133,0.43410859360381876,0.4387314919059851,0.45237501875000774,0.4587229747029182,0.5159445256641038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_2_microsoft-deberta-xlarge-True,0.5384111660769755,0.4985731317196422,0.46809064606227907,0.5073857057054224,0.46528148191043883,0.4511268858555119,0.45302111222014074,0.42370407412890215,0.38430538858692986,0.3625644032783928,0.38635507321212237,0.3772461671273378,0.3898201133047933,0.35270092104696305,0.4124527006238788,0.39006109000873085,0.3691232717017011,0.4019638933000729,0.4005444342784431,0.38783181183921794,0.41733648948313345,0.3869887628151627,0.37936843387659497,0.2817084384935971,0.38363739750938103,0.42160683212380934,0.4047619129949662,0.41285447056578517,0.4125418525181181,0.4043546682049456,0.4076930275110694,0.39688066149607576,0.34849479302336883,0.3325104154274266,0.37237343111417814,0.3357269266903849,0.3595004226175764,0.329431512079226,0.3965453249134076,0.3642550769602358,0.3565852739540416,0.3855449176477705,0.38116427286383675,0.3628871589561563,0.4009314147097709,0.4245748967964421,0.43850777999066853,0.4906112946743077
task_2_microsoft-deberta-v2-xlarge-True,0.7063071166505891,0.4828336983500107,0.531561715103645,0.5271507649268172,0.5316737623733347,0.4761577086957342,0.4525942754277635,0.43319905698075606,0.4518946372146003,0.49272094823594564,0.5650511165048177,0.48030022817740076,0.38274392402001456,0.4476897931567184,0.4514178977821609,0.481139242360884,0.39995826917286015,0.45500975542023747,0.47880795536939247,0.5060269362039064,0.49987363409539026,0.43596333190824227,0.4110409597212224,0.4923182330715379,,,,,,,,,,,,,,,,,,,,,,,,
task_2_facebook-muppet-roberta-large-True,0.5313308347230408,0.4825335048748185,0.5039664693811671,0.5416626693065348,0.47397631599731044,0.3553727410238467,0.3673886735170601,0.38221161217510125,0.3881703101119274,0.39190181557209436,0.39305627837868606,0.3729579827473034,0.3782431706424544,0.2816732899534036,0.292939005242483,0.344977468507341,0.3629541294852193,0.35127163103977244,0.3610154741524681,0.39452205889436004,0.4074313313904982,0.41245332997831863,0.3787691773948336,0.40224232857845504,,,,,,,,,,,,,,,,,,,,,,,,
task_2_google-bigbird-roberta-base-True,0.5680728205770651,0.6266025482107521,0.5626915708807748,0.4474834599477091,0.48733071213552837,0.5320455616031132,0.5085459754346103,0.52207206155973,0.49918588292019817,0.49697121693748286,0.5183826208327036,0.46625695939460676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_2_bert-base-multilingual-cased-True,0.6223547116517676,0.4281553731173642,0.49827865136011346,0.5604967810072677,0.5820913861493923,0.5471625296643462,0.5826365687055132,0.5335780614580314,0.5442552409608306,0.5523790195391829,0.5532099020014334,0.4098016221424521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_2_microsoft-deberta-v2-xxlarge-True,0.7180624887178271,0.5040705306725455,0.5294914274098461,0.5309774157965513,0.5484946586100213,0.4884421488218569,0.4878649724192257,0.46613534253034083,0.4081266308899961,0.44598737239595654,0.5361775762702864,0.4747293155965043,0.4963834140125069,0.5071025852001562,0.45157965410565193,0.48150368556812534,0.432710105676287,0.47929759709312464,0.4160751644315621,0.49127508116277957,0.48522189555509204,0.398026397174434,0.4127288455008495,0.4291548539827644,0.4636015134874423,0.4487000356821467,0.39334814243581606,0.4510952276472878,0.3560053725481845,0.41143229709009654,0.4216226893799287,0.49387752850472927,0.5029506071298675,0.4492069652087706,0.4315763031577933,0.4633661459052179,0.4531255433350777,0.3793128706142855,0.4002982775983992,0.39089001559253733,0.3419334207921201,0.3873016549987448,0.4413863052803005,0.45874936781680514,0.5019253198352801,0.41202551320258773,0.42395073327686333,0.5069839210523012
task_2_xlm-roberta-base-True,0.4509735111504567,0.42571284065911424,0.5083119447082128,0.5024023872913631,0.483362922908405,0.5262620224680856,0.48627122036016746,0.5189365851139202,0.5128999327204459,0.5464630805180349,0.6082818279493074,0.34351339334005476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
