,L1_attention-mean_word-mean_norm,L2_attention-mean_word-mean_norm,L3_attention-mean_word-mean_norm,L4_attention-mean_word-mean_norm,L5_attention-mean_word-mean_norm,L6_attention-mean_word-mean_norm,L7_attention-mean_word-mean_norm,L8_attention-mean_word-mean_norm,L9_attention-mean_word-mean_norm,L10_attention-mean_word-mean_norm,L11_attention-mean_word-mean_norm,L12_attention-mean_word-mean_norm,L13_attention-mean_word-mean_norm,L14_attention-mean_word-mean_norm,L15_attention-mean_word-mean_norm,L16_attention-mean_word-mean_norm,L17_attention-mean_word-mean_norm,L18_attention-mean_word-mean_norm,L19_attention-mean_word-mean_norm,L20_attention-mean_word-mean_norm,L21_attention-mean_word-mean_norm,L22_attention-mean_word-mean_norm,L23_attention-mean_word-mean_norm,L24_attention-mean_word-mean_norm,L25_attention-mean_word-mean_norm,L26_attention-mean_word-mean_norm,L27_attention-mean_word-mean_norm,L28_attention-mean_word-mean_norm,L29_attention-mean_word-mean_norm,L30_attention-mean_word-mean_norm,L31_attention-mean_word-mean_norm,L32_attention-mean_word-mean_norm,L33_attention-mean_word-mean_norm,L34_attention-mean_word-mean_norm,L35_attention-mean_word-mean_norm,L36_attention-mean_word-mean_norm,L37_attention-mean_word-mean_norm,L38_attention-mean_word-mean_norm,L39_attention-mean_word-mean_norm,L40_attention-mean_word-mean_norm,L41_attention-mean_word-mean_norm,L42_attention-mean_word-mean_norm,L43_attention-mean_word-mean_norm,L44_attention-mean_word-mean_norm,L45_attention-mean_word-mean_norm,L46_attention-mean_word-mean_norm,L47_attention-mean_word-mean_norm,L48_attention-mean_word-mean_norm
task_1_xlnet-large-cased-True,0.37834717282921865,0.4128223147411041,0.40191988901975995,0.42116247198111073,0.3974910724816596,0.3898344667407256,0.40287277183195064,0.4244722011559959,0.3903050769228626,0.4155425454734286,0.39379715907650237,0.39459204964715855,0.3674953670121286,0.37324094445827033,0.4072515198712428,0.41255880088212643,0.38919532069375606,0.40500517130469993,0.3565973343015564,0.33136558689092616,0.33400565772516355,0.3176518300503436,0.28371056415075585,0.4642851123932534,,,,,,,,,,,,,,,,,,,,,,,,
task_1_albert-xxlarge-v2-True,0.36571325928789006,0.5508381178633036,0.4911706002343184,0.49242043424632626,0.4614313979399642,0.44688212040797193,0.43938859457427976,0.4326473117517022,0.4405492237937529,0.451184814869524,0.49276021211368337,0.5346815061414762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_1_bert-large-cased-True,0.633210479768777,0.4264201293998959,0.17973239013451073,0.22513383675177462,0.20131588359773275,0.1667629150556737,0.21066015750755854,0.2123920132126972,0.2795165181068953,0.24287796732407813,0.2500050751924143,0.35267919490314875,0.2964384215174247,0.3188500581463949,0.4252854385062323,0.30222228505226745,0.3647791652639517,0.3613469192373495,0.31293377155573476,0.4535629312373362,0.4528937430577245,0.46667689577320787,0.38903232975162205,0.47776176533920095,,,,,,,,,,,,,,,,,,,,,,,,
task_1_distilbert-base-multilingual-cased-True,0.4865087064010601,0.39471729101840514,0.5242587931226234,0.4710826696346417,0.5356739561902047,0.5379352076742218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_1_google-rembert-True,0.3720888282946955,0.2626198955190764,0.3769410359824689,0.18745587338892017,0.18302787030509232,0.07807549894112326,0.1331252495633524,0.21082400257585068,0.2546374767086959,0.16570038410223167,0.2754446290778614,0.3000370240681352,0.3213594534579587,0.4208118020138722,0.3171933910624581,0.3787176725928828,0.3742330965225077,0.4974426176267396,0.43335579564658255,0.3547195281145019,0.44376079296249094,0.4034049495777412,0.4016492795230835,0.5061362864011072,0.31727503356338527,0.26708931525102225,0.14197921095858287,0.07731794478057513,0.060942057890518216,0.13038361329711864,0.055861298201348164,0.0650086797116426,,,,,,,,,,,,,,,,
task_1_gpt2-medium-True,0.25017499837610985,0.2884460299646425,0.3224332940615366,0.3956121000011833,0.3844293494247949,0.3649110309271268,0.38964579354573337,0.37324520324746285,0.37899456213176774,0.30448012217557346,0.3347045868018636,0.3391654621589379,0.3287763046367971,0.31709215465126567,0.30760473020101636,0.32160494206442225,0.29179690877687087,0.30108733030075807,0.2987359928056809,0.25793051805618894,0.2605417408960568,0.27191154650569616,0.27407771724210545,0.2592842944234537,,,,,,,,,,,,,,,,,,,,,,,,
task_1_squeezebert-squeezebert-uncased-True,0.4993003836364096,0.486976738754043,0.5274045741253239,0.5276489601091072,0.5670563048327237,0.5272283045577467,0.3202547924754995,0.43496414439792896,0.42891437647097513,0.4347722405144655,0.47209798639120243,0.49923127344176077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_1_bert-base-cased-True,0.653558097907183,0.2908217584979975,0.40046562992991397,0.3600259662767332,0.4108434208179867,0.44491806806329603,0.4685605252932788,0.2919609380045486,0.3480429052473398,0.42941125378560907,0.46468063773704954,0.5373372691198675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_1_google-reformer-crime-and-punishment-True,0.2773963303053604,0.13158529473914451,0.043061737562065494,0.17534843802534264,0.03702637285532461,0.15960321146394307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_1_roberta-base-True,0.5115706812494387,0.5083625333986789,0.4772711979653479,0.42012934588075673,0.39497358111622555,0.3608710325234545,0.3378182941427897,0.3935881238298793,0.3350129744554498,0.3260390966918984,0.3298657960378011,0.37690364665679804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_1_albert-base-v1-True,0.501292104505133,0.5099204162420747,0.49257467950759765,0.5138682881633634,0.480305350487729,0.48841549031300113,0.48041980993419797,0.4909382104695655,0.49997848553337565,0.5166149402865784,0.5365665273984931,0.5472195695615489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_1_microsoft-deberta-v2-xxlarge-True,0.695042969735059,0.4424066109057264,0.4699620607355233,0.5217994751695821,0.5311361778654831,0.4990591505517722,0.4635755556283479,0.3986925488471291,0.38659682710859217,0.3707193794097537,0.4837292699393646,0.45559419486660085,0.415393060445675,0.40999363974540637,0.36643739119395374,0.4190246802377158,0.341527614634716,0.4340023778920519,0.392784094873372,0.42103519751238994,0.4551503533761626,0.3228440494522563,0.29049428462124793,0.33682544753675575,0.32960761697030666,0.34916758565723527,0.3217789140739566,0.38445200644860067,0.26722042801302637,0.3882013341883717,0.41392888796459576,0.4174603253343532,0.4495349133285402,0.35806524109433513,0.2707426093823661,0.3024945100640616,0.3483378943598803,0.22214768165572085,0.2758820991915607,0.31435502754667316,0.20292598771520423,0.3337776272049063,0.4167562449328603,0.38036813699898075,0.4494694561183797,0.33470153997614965,0.3336196528152824,0.39088047384638563
task_1_google-bigbird-roberta-large-True,0.5659075497633052,0.17564215015272275,0.3952552980588892,0.5044858495180848,0.44844841815564235,0.4270395571503607,0.31816922328419,0.3123766554027788,0.21978091728149338,0.3581961354436766,0.32276366531231127,0.41457269706974714,0.4605195888966604,0.34063590371298536,0.3319553975432016,0.4120489163473969,0.3550505741122149,0.3710152442429714,0.3837505700674371,0.4461987509590265,0.42717557738628237,0.46694630109778873,0.4394227632390105,0.39039647711730835,,,,,,,,,,,,,,,,,,,,,,,,
task_1_distilbert-base-uncased-True,0.6493933597988764,0.4260678136289081,0.5198383890241992,0.4499825217046189,0.523146452423717,0.36970805482398483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_1_xlm-roberta-base-True,0.3515939552594365,0.35088023351790604,0.43898116044574514,0.42367528033622226,0.4315366302703184,0.4595038044465355,0.3856634655760399,0.435714047772724,0.43306208572777344,0.4422226084137346,0.5373510542725766,0.27253141803160247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_1_bert-base-uncased-True,0.6963210964752611,0.3637859573039086,0.423397459429391,0.4022690993862957,0.4905379165790241,0.39369681552333674,0.40473976802466477,0.2853046150120469,0.37191748035648176,0.5131664098563287,0.438309871288342,0.40641134299413995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_1_mwesner-reformer-clm-True,0.1383271648643847,0.13121130907450382,0.10902027341050528,0.13124965893680363,0.09124452434381047,0.13754518062212404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_1_allenai-longformer-scico-True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_1_allenai-longformer-base-4096-True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_1_albert-xlarge-v2-True,0.6075523493574091,0.3631112170310257,0.49497310341744943,0.4095487411502669,0.4392723551495695,0.41860049108444974,0.4061068533696219,0.393618152105549,0.39422534381196433,0.3808342796825031,0.3761474910120023,0.39537667281888655,0.38759518819323047,0.39988036447677733,0.39778970096619265,0.42361659123584794,0.4158591088684591,0.44976850238399185,0.45458441849523995,0.45165168096943525,0.457758971843053,0.4595033406943023,0.4650718604060412,0.3120830362670628,,,,,,,,,,,,,,,,,,,,,,,,
task_1_facebook-bart-base-True,0.5248511647542417,0.4661785781669414,0.462890187947168,0.40600502055328624,0.38324336869565206,0.4240854539618819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_1_microsoft-deberta-base-True,0.4865378234371549,0.4274112498725541,0.4126417832546652,0.3752059925167927,0.42871955800347966,0.3876028990917135,0.41075475952847057,0.40291670477170966,0.4098005311358595,0.4448087169195551,0.4369237340904797,0.45873710364067394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_1_bert-base-multilingual-cased-True,0.4893834707576625,0.28654253290677967,0.40100659566791397,0.4601031279150275,0.4362323458732243,0.42014107481077123,0.4369833001260801,0.3911395524494854,0.4142002748473985,0.4654159648114713,0.5186378610125055,0.4301787665964554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_1_facebook-muppet-roberta-base-True,0.5066967696570738,0.5157505232548112,0.44930024080687464,0.4069689450886055,0.36452766834440337,0.34554545723012187,0.35659903148752403,0.3860804798571342,0.31451844897463915,0.33431282900516307,0.3580682949915381,0.3634514017807589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_1_gpt2-large-True,-0.1900684431370582,-0.17031890155226018,-0.12129454237529166,-0.08395715535098151,-0.06598561635272901,-0.02725325300746805,-0.02605879827678069,9.642385954431482e-05,0.02673309800044526,0.1047937174700196,-0.01474350840624127,0.08360582550980447,0.145792875631004,0.03684392374311279,0.0762032089986982,0.017370641520607827,-0.007594796937049267,-0.03261128332034747,0.030408882293177845,-0.020993042361689578,-0.01646112096310678,-0.03801835967943108,-0.02288548572271156,0.01132396468143268,0.026277003135403466,-0.029084972692237216,-0.044906826821825285,-0.06425032052750417,-0.05534062244698035,-0.06997402748419178,-0.0007560431340049044,-0.060128450766914324,-0.011623579303822974,-0.14104808771896352,-0.15579226341835042,-0.12201722085201482,,,,,,,,,,,,
task_1_openai-gpt-True,0.31849250580124466,0.3163172320335454,0.289500620224164,0.28185014942063885,0.2897362910971807,0.288250069741413,0.2807401722887434,0.3299255316964202,0.325196116485717,0.3233137133498506,0.3108415618729535,0.3062319873351078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_1_facebook-bart-large-True,0.4976769233713618,0.44384237151726597,0.4037508078571759,0.39706635348819475,0.45854164847045553,0.4256113120696111,0.42030154274091663,0.36128162101466016,0.339627162579628,0.31263259857902054,0.31720775535194246,0.3184420775050828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_1_xlnet-base-cased-True,0.43708300433906344,0.4807579869422268,0.43708976602348637,0.3632085358942226,0.39272610045741513,0.39109914797820794,0.37874177619966,0.4155421324782514,0.37056821477885415,0.3799654042360412,0.40905708495646687,0.32229343169288077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_1_facebook-muppet-roberta-large-True,0.4953243751907294,0.41581471187291735,0.4591002587833393,0.49318426241054497,0.4132231301645028,0.324945387999,0.3378827205731286,0.34435325274894585,0.30446614629081303,0.34945313696343105,0.3310552763903267,0.3403421860060413,0.3499947730047695,0.2639569894789394,0.26603512656492206,0.3041463906189404,0.34460604139435397,0.332609383857269,0.3270064760016516,0.3340947190941533,0.3142166406829975,0.34447198013866526,0.27558571601317844,0.3208823893534304,,,,,,,,,,,,,,,,,,,,,,,,
task_1_xlm-roberta-large-True,0.40641152823669396,0.38276973594898445,0.38098934354827346,0.11497984546448745,0.1980195500793231,0.2784380953427993,0.1884728409835351,0.167196853786536,0.41413818442810796,0.33439743607213634,0.4324794734030838,0.2717560250925991,0.40158635685367755,0.3612311833130243,0.3623306665458502,0.29909274446928596,0.3763731309825659,0.36160933111344606,0.36202880075476057,0.3804001040246589,0.4409631217510631,0.2928581506433793,0.5118433189224026,0.3890926653347143,,,,,,,,,,,,,,,,,,,,,,,,
task_1_bert-large-uncased-True,0.6898426208081663,0.2997930647913864,-0.014193741693630793,0.061384800941961054,0.0997178795979997,0.14233470084235048,0.1396923873411305,0.20972092261358333,0.1771053574382885,0.20911463512797354,0.2514506931957093,0.28875051556439,0.358318403246335,0.5079517525402051,0.38517707382459376,0.2804267334614435,0.41132560355919884,0.3561083191803676,0.40310927424305243,0.4287862830996714,0.4212316953813826,0.3274966357000304,0.269827799214278,0.3212646654425887,,,,,,,,,,,,,,,,,,,,,,,,
