,L1_attention-max_word-max_norm,L2_attention-max_word-max_norm,L3_attention-max_word-max_norm,L4_attention-max_word-max_norm,L5_attention-max_word-max_norm,L6_attention-max_word-max_norm,L7_attention-max_word-max_norm,L8_attention-max_word-max_norm,L9_attention-max_word-max_norm,L10_attention-max_word-max_norm,L11_attention-max_word-max_norm,L12_attention-max_word-max_norm,L13_attention-max_word-max_norm,L14_attention-max_word-max_norm,L15_attention-max_word-max_norm,L16_attention-max_word-max_norm,L17_attention-max_word-max_norm,L18_attention-max_word-max_norm,L19_attention-max_word-max_norm,L20_attention-max_word-max_norm,L21_attention-max_word-max_norm,L22_attention-max_word-max_norm,L23_attention-max_word-max_norm,L24_attention-max_word-max_norm,L25_attention-max_word-max_norm,L26_attention-max_word-max_norm,L27_attention-max_word-max_norm,L28_attention-max_word-max_norm,L29_attention-max_word-max_norm,L30_attention-max_word-max_norm,L31_attention-max_word-max_norm,L32_attention-max_word-max_norm,L33_attention-max_word-max_norm,L34_attention-max_word-max_norm,L35_attention-max_word-max_norm,L36_attention-max_word-max_norm,L37_attention-max_word-max_norm,L38_attention-max_word-max_norm,L39_attention-max_word-max_norm,L40_attention-max_word-max_norm,L41_attention-max_word-max_norm,L42_attention-max_word-max_norm,L43_attention-max_word-max_norm,L44_attention-max_word-max_norm,L45_attention-max_word-max_norm,L46_attention-max_word-max_norm,L47_attention-max_word-max_norm,L48_attention-max_word-max_norm
roberta-large-True,0.535710538757671,0.6768673684128822,0.6794535643849952,0.6240142425430412,0.5610482792972682,0.5667495469924173,0.5376433622206542,0.5580650305251023,0.5330877763873907,0.5419621488717562,0.5222086640522235,0.5045930529146228,0.5071547563158412,0.4303730428095508,0.4564620730500411,0.4633869030380199,0.4251477158054484,0.4521969511913968,0.3812198518501732,0.5142134042798845,0.5092079448371312,0.5002687157995356,0.47582239871555304,0.5850581061154577,,,,,,,,,,,,,,,,,,,,,,,,
allenai-longformer-base-4096-True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roberta-base-True,0.6708073182772981,0.5690868442087851,0.5437370140920879,0.5180751879128473,0.5392233717546004,0.47417507047965923,0.5346892070017027,0.6333816998355672,0.5169766038250975,0.4517340247150005,0.4859373945986192,0.5116825357160206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
microsoft-deberta-v2-xlarge-True,0.5821228165485186,0.5602331677048632,0.3896907872830761,0.4531400314353049,0.5412669598826292,0.539303565785006,0.5515313823982725,0.5577611635805981,0.4589745488826757,0.48885654790994093,0.4493270028515567,0.19683432857021696,0.3716678536000564,0.5567943468782846,0.4488975869006152,0.478432830605892,0.46246331307527383,0.44346270304523205,0.4522590035929324,0.523156360734398,0.2988084289842317,0.4722502345464931,0.45494348576562404,0.6476084557433562,,,,,,,,,,,,,,,,,,,,,,,,
bert-base-multilingual-cased-True,0.4878967143124968,0.5730836027289449,0.6078389202033274,0.6900882626123416,0.535111491269044,0.6959467434789759,0.6952034185948217,0.604001542416204,0.593838764908408,0.6309480941481864,0.6709793077936467,0.6583989643805487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facebook-bart-large-True,0.6626609423538522,0.38282280536337815,0.3761116894975671,0.6609974233265774,0.5105225757107082,0.4431424012149239,0.5158054945764947,0.4763778084452724,0.49596226501598817,0.49645633941301404,0.5564195672605684,0.464512769820783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google-bigbird-roberta-base-True,0.7035607843824552,0.6803358814455317,0.6011356211795937,0.5190415503572775,0.5808054496483723,0.5259099139806477,0.5592298071981411,0.648722289302435,0.5333333594435902,0.43172120718783813,0.42478299584965246,0.4826896530035193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albert-large-v2-True,0.6545223495437974,0.631352880904913,0.5998817572018436,0.5666093540972984,0.5853339898229664,0.5735558168321927,0.5874165333557504,0.5711388125751818,0.5676861255355928,0.5494132683625701,0.5699510431017065,0.57055324339972,0.5959096204902496,0.6169429290171723,0.6273159579795747,0.6387627018136056,0.6524664884713854,0.6534627675431219,0.6381025684109702,0.6263131974532233,0.6355193695912915,0.6386601151698986,0.5513029715377812,0.43846461656596136,,,,,,,,,,,,,,,,,,,,,,,,
microsoft-deberta-large-True,0.6433815197257166,0.550503101196615,0.5490654614504096,0.5908863967200376,0.50176211335787,0.49866692765185394,0.4892811819532164,0.5130335886105808,0.4901253955431527,0.4813007028036344,0.507752447748578,0.44695170667969325,0.4667536517653912,0.4289348406730181,0.4685739778368098,0.4489803142986758,0.39068156469307497,0.40425886927642596,0.4683324089662377,0.3803516912549306,0.4475332337389023,0.6169561684738943,0.620718497919135,0.49619022635977794,,,,,,,,,,,,,,,,,,,,,,,,
distilbert-base-cased-True,0.6260630742306144,0.5779441884365781,0.565352713543722,0.5656346859851902,0.5617356535485348,0.44697171824195153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facebook-muppet-roberta-large-True,0.5346832932065096,0.6772008118492895,0.6762961344787496,0.6330564380247812,0.46004663883657193,0.49164028955375266,0.4820540024218479,0.5005714151458435,0.5236174653501052,0.4740044768144678,0.4315054639361257,0.4979614563354174,0.46785927442898856,0.46737318945331174,0.4724561563327375,0.4770919745867329,0.4940266547253356,0.4950338880708681,0.5267734433246156,0.5327339961519496,0.49705433426596174,0.48469530434679725,0.5473474807554741,0.49951223123541405,,,,,,,,,,,,,,,,,,,,,,,,
xlm-roberta-base-True,0.7127524011172768,0.6957690604221246,0.611167135601147,0.6118884260503277,0.5507094026240442,0.5872585118590203,0.5553031489986419,0.5431782490182863,0.5861258355830792,0.5205706719961812,0.4565865486767491,0.6031680613515928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bert-large-cased-True,0.5723396566209008,0.47700222407723564,0.44913433248842205,0.6930824621851318,0.7021570856419729,0.44775765919524996,0.5316284418894762,0.46597254159834733,0.5396293617927134,0.5349601378874888,0.47393658937458427,0.5814449120606271,0.7008125315006881,0.6229413561019662,0.6853668604142168,0.5879592106011599,0.5293642626325409,0.4960350113878774,0.4912380316623974,0.48674744524608304,0.5122967993563811,0.49830756703743173,0.4887194123965577,0.5192823741449926,,,,,,,,,,,,,,,,,,,,,,,,
