,L1_attention-max_word-max_norm,L2_attention-max_word-max_norm,L3_attention-max_word-max_norm,L4_attention-max_word-max_norm,L5_attention-max_word-max_norm,L6_attention-max_word-max_norm,L7_attention-max_word-max_norm,L8_attention-max_word-max_norm,L9_attention-max_word-max_norm,L10_attention-max_word-max_norm,L11_attention-max_word-max_norm,L12_attention-max_word-max_norm,L13_attention-max_word-max_norm,L14_attention-max_word-max_norm,L15_attention-max_word-max_norm,L16_attention-max_word-max_norm,L17_attention-max_word-max_norm,L18_attention-max_word-max_norm,L19_attention-max_word-max_norm,L20_attention-max_word-max_norm,L21_attention-max_word-max_norm,L22_attention-max_word-max_norm,L23_attention-max_word-max_norm,L24_attention-max_word-max_norm,L25_attention-max_word-max_norm,L26_attention-max_word-max_norm,L27_attention-max_word-max_norm,L28_attention-max_word-max_norm,L29_attention-max_word-max_norm,L30_attention-max_word-max_norm,L31_attention-max_word-max_norm,L32_attention-max_word-max_norm,L33_attention-max_word-max_norm,L34_attention-max_word-max_norm,L35_attention-max_word-max_norm,L36_attention-max_word-max_norm,L37_attention-max_word-max_norm,L38_attention-max_word-max_norm,L39_attention-max_word-max_norm,L40_attention-max_word-max_norm,L41_attention-max_word-max_norm,L42_attention-max_word-max_norm,L43_attention-max_word-max_norm,L44_attention-max_word-max_norm,L45_attention-max_word-max_norm,L46_attention-max_word-max_norm,L47_attention-max_word-max_norm,L48_attention-max_word-max_norm
task_2_xlm-roberta-large-True,0.6590620669226468,0.5798345394335039,0.6155720883723977,0.5181582151828752,0.6247635529006311,0.5816398167819502,0.531617639735448,0.5277721745371752,0.6179180964694629,0.5914118219650669,0.6029041187763818,0.5887956921005606,0.6049887928838004,0.5492279803523857,0.4575754568116359,0.4748474051573961,0.5857114043822474,0.5254967667258995,0.6503331294600299,0.601735285422772,0.595917262844182,0.5526299192675589,0.6791220798000783,0.6472078084012752,,,,,,,,,,,,,,,,,,,,,,,,
task_2_distilbert-base-uncased-True,0.567807456248267,0.6096679456980459,0.650233013085106,0.5499845677256511,0.6119390670451436,0.3991358143917624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_2_allenai-longformer-scico-True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_2_bert-large-cased-True,0.6615091043760313,0.4851317668621979,0.44171446422942956,0.5828630905794457,0.5792160033972682,0.5192558853262615,0.6090631446792436,0.4970917071647591,0.5412783529929815,0.5679754816172777,0.5059344765958174,0.6143598857315341,0.5800129879679794,0.607751341041438,0.6095877880473948,0.5630154767280532,0.47253187165247285,0.4729173882804025,0.4868899802227281,0.6372265785663465,0.5796212457759135,0.5556213838490215,0.522600330333777,0.553785939638258,,,,,,,,,,,,,,,,,,,,,,,,
task_2_bert-base-uncased-True,0.6444501077542064,0.57536335367228,0.610178937346152,0.6081836338869435,0.6223381880902459,0.6778245338046263,0.5603724398655171,0.5170800851091226,0.4605444166041415,0.5973284005399896,0.540002189136478,0.42801636831402257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_2_google-rembert-True,0.5819760618328519,0.6116349725501029,0.5612135811606171,0.3904212116798806,0.4550000760787538,0.18275732477629786,0.2769233267999586,0.49870930410015435,0.6014462774133057,0.5967464327510591,0.5646750270313098,0.6012068952346512,0.5283334830478579,0.6126642339837517,0.4895609602485508,0.5807342376787414,0.5798475070507931,0.6506867082690292,0.5525846369801214,0.564796461417735,0.5815970031074527,0.5824914196281835,0.6432627600763405,0.7177117485136357,0.6730953953216001,0.5724961985104697,0.6289441721858068,0.38623176219631,0.38562605860645816,0.6148226247740839,0.43079318989406606,0.4219275777039381,,,,,,,,,,,,,,,,
task_2_roberta-base-True,0.5625115423497715,0.6061668153517795,0.5713840586364046,0.5445173615017145,0.5180210829971101,0.46444711793940247,0.4929292005097821,0.5743652779133549,0.5048816802796446,0.461018916119444,0.49820727661051095,0.5356046921093585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_2_facebook-muppet-roberta-base-True,0.5627020804633351,0.6076982077282111,0.5600818912172225,0.5439545018775378,0.5196208782038494,0.47707795063080455,0.4922551554020804,0.5819689415820569,0.4975917669483389,0.530923798655309,0.514527169293217,0.5389589699007138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_2_albert-xlarge-v2-True,0.5815884113995962,0.5804345520296327,0.6265717184368881,0.5936098522051962,0.5969258803599534,0.5918104089250606,0.5973191737418719,0.5679882398316554,0.5868908370208242,0.569709727722128,0.5859719870194061,0.5714290555920162,0.581877403811765,0.5570710172765688,0.5649768125185688,0.5692718350436592,0.5759478954983306,0.5761723674999222,0.6068382875945137,0.6184016356448289,0.6407115389814801,0.6491162160072887,0.6839701992490873,0.4892549979996418,,,,,,,,,,,,,,,,,,,,,,,,
task_2_xlnet-base-cased-True,0.5734027934665876,0.5736911283776353,0.5168704465666794,0.5032783830350106,0.5057004539273189,0.5586444954515858,0.5576062786341784,0.5301148465007667,0.48123971521390774,0.5173814950647079,0.4908321938039314,0.4282193182965729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
