,L1_attention-mean_word-mean_norm,L2_attention-mean_word-mean_norm,L3_attention-mean_word-mean_norm,L4_attention-mean_word-mean_norm,L5_attention-mean_word-mean_norm,L6_attention-mean_word-mean_norm,L7_attention-mean_word-mean_norm,L8_attention-mean_word-mean_norm,L9_attention-mean_word-mean_norm,L10_attention-mean_word-mean_norm,L11_attention-mean_word-mean_norm,L12_attention-mean_word-mean_norm,L13_attention-mean_word-mean_norm,L14_attention-mean_word-mean_norm,L15_attention-mean_word-mean_norm,L16_attention-mean_word-mean_norm,L17_attention-mean_word-mean_norm,L18_attention-mean_word-mean_norm,L19_attention-mean_word-mean_norm,L20_attention-mean_word-mean_norm,L21_attention-mean_word-mean_norm,L22_attention-mean_word-mean_norm,L23_attention-mean_word-mean_norm,L24_attention-mean_word-mean_norm,L25_attention-mean_word-mean_norm,L26_attention-mean_word-mean_norm,L27_attention-mean_word-mean_norm,L28_attention-mean_word-mean_norm,L29_attention-mean_word-mean_norm,L30_attention-mean_word-mean_norm,L31_attention-mean_word-mean_norm,L32_attention-mean_word-mean_norm,L33_attention-mean_word-mean_norm,L34_attention-mean_word-mean_norm,L35_attention-mean_word-mean_norm,L36_attention-mean_word-mean_norm,L37_attention-mean_word-mean_norm,L38_attention-mean_word-mean_norm,L39_attention-mean_word-mean_norm,L40_attention-mean_word-mean_norm,L41_attention-mean_word-mean_norm,L42_attention-mean_word-mean_norm,L43_attention-mean_word-mean_norm,L44_attention-mean_word-mean_norm,L45_attention-mean_word-mean_norm,L46_attention-mean_word-mean_norm,L47_attention-mean_word-mean_norm,L48_attention-mean_word-mean_norm
task_3_xlnet-large-cased-True,0.27856799657294806,0.27627131534207283,0.24110849086387579,0.24425610742732937,0.24300158494847118,0.25877462354575376,0.21329946642505387,0.23504877294510065,0.24743796368313078,0.2506838252334962,0.2640179140570409,0.24433714138494192,0.23789023441875162,0.2551259224935687,0.2474914215768987,0.23464783668378927,0.23349695551782335,0.25638777998314,0.24462232607094603,0.20408226598582516,0.2032244439548029,0.1611191979100274,0.14388755928066765,0.2676743390917167,,,,,,,,,,,,,,,,,,,,,,,,
task_3_albert-base-v1-True,0.3245213301228742,0.29989647930610525,0.2903807698966073,0.2686921619536704,0.2693352201121858,0.26398790674808226,0.2541672718203561,0.2503820585960059,0.2500185129042457,0.25340288259394883,0.2615503505040401,0.2737290294187802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_3_gpt2-large-True,-0.12226759014870232,-0.06705116292844002,-0.09259005615669089,-0.0753506554081818,-0.08086267338424578,-0.09612159755975673,-0.06596282626963355,-0.043011508975075614,0.016262118850805335,0.09971236816874403,0.011327585632475375,-0.0003590770608987292,0.024898477439225287,-0.013548680854529368,0.02279584062901417,-0.025953497669700933,-0.12261556173349081,-0.10179279402673459,-0.033605170709676946,-0.07766429626448804,0.003442697594183692,-0.04928240115200806,-0.07448072644621065,-0.03672210767129272,-0.08920658776842862,-0.09106860592958389,-0.13305841110251465,-0.08787393063519623,-0.11890263088729054,-0.06360476350888625,-0.13835202138174335,-0.07562459048556845,-0.06320866819428661,-0.053169317790602556,-0.08002235902523534,-0.09440765241340507,,,,,,,,,,,,
task_3_distilbert-base-uncased-True,0.3192929995896352,0.3048635471463325,0.27250314118536595,0.2529176613393038,0.2232577528852519,0.20255351897546756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_3_bert-base-cased-True,0.32681043326425946,0.2956247466538112,0.2960112701501631,0.2885735290407662,0.25085641631024136,0.2758135545573667,0.2855924703754021,0.21908027259950744,0.21556461453028275,0.20508796269263116,0.2194352184934283,0.29672352481006686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_3_xlm-roberta-base-True,0.30336753767922997,0.3122805990046649,0.3251805031694686,0.3035938540821322,0.2829709691262118,0.2699694141275503,0.24843752911081518,0.2640705669095726,0.23803624667205311,0.2596797966593708,0.238473022875271,0.2594162547884008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_3_facebook-muppet-roberta-large-True,0.28230295444156045,0.29122778255159254,0.2881299770983258,0.30807114798496665,0.25472472042656386,0.17571660545385373,0.19145644414650048,0.19947997866292613,0.19999187662469775,0.18504387324570995,0.19665839487288836,0.1748597212397419,0.19400925439487635,0.13855459652444127,0.14444021568483864,0.1742071202271192,0.16838491154229104,0.1686741254878691,0.18054268334441698,0.21004216616416974,0.20296406336399161,0.20726044903854288,0.19401327399167623,0.22487181629888892,,,,,,,,,,,,,,,,,,,,,,,,
task_3_allenai-longformer-base-4096-True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_3_allenai-longformer-scico-True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_3_google-reformer-crime-and-punishment-True,0.22811136009064212,0.01126894030609641,0.04348211057460816,0.009606101554834812,0.03694920814081367,0.010298776791897018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
